PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;SOORT DIPLOMA;GESLACHT;2014;2015;2016;2017;2018
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;hbo master;man;8;12;9;2;12
Zuid-Holland;0513;Gouda;reguliere inst.;15BK;Driestar educatief;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;hbo master;vrouw;9;11;14;8;13
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;02NR;Hotelschool The Hague;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;hbo bachelor;man;82;68;74;93;71
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;02NR;Hotelschool The Hague;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;hbo bachelor;vrouw;118;108;118;127;129
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;hbo bachelor;man;2;3;4;4;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;hbo bachelor;vrouw;3;5;10;8;8
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;hbo bachelor;man;46;49;37;43;58
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;hbo bachelor;vrouw;39;42;40;33;43
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;hbo bachelor;man;2;1;3;2;2
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;hbo bachelor;vrouw;1;5;5;8;5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;deeltijd onderwijs;hbo bachelor;man;2;1;2;0;3
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;deeltijd onderwijs;hbo bachelor;vrouw;7;8;7;10;2
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;voltijd onderwijs;hbo bachelor;man;12;15;20;16;12
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39110;B Autonome Beeldende Kunst;voltijd onderwijs;hbo bachelor;vrouw;22;24;22;31;29
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;deeltijd onderwijs;hbo bachelor;man;2;5;2;4;1
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;deeltijd onderwijs;hbo bachelor;vrouw;3;3;6;2;1
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;voltijd onderwijs;hbo bachelor;man;39;34;20;33;37
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;voltijd onderwijs;hbo bachelor;vrouw;64;71;67;66;84
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;44739;M Muziek;voltijd onderwijs;hbo master;man;56;63;64;58;64
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;44739;M Muziek;voltijd onderwijs;hbo master;vrouw;60;50;49;63;45
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49104;M Sonologie;voltijd onderwijs;hbo master;man;3;6;10;8;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49104;M Sonologie;voltijd onderwijs;hbo master;vrouw;0;3;1;0;1
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49105;M Opera;voltijd onderwijs;hbo master;man;1;0;1;1;1
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49105;M Opera;voltijd onderwijs;hbo master;vrouw;2;0;1;1;1
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49106;M Type and Media;voltijd onderwijs;hbo master;man;10;7;7;6;8
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49106;M Type and Media;voltijd onderwijs;hbo master;vrouw;3;5;3;6;4
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;hbo master;man;0;0;0;2;8
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;hbo master;vrouw;0;0;0;5;14
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49238;M Interieurarchitectuur;voltijd onderwijs;hbo master;man;1;1;1;2;4
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49238;M Interieurarchitectuur;voltijd onderwijs;hbo master;vrouw;3;8;5;10;5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;hbo master;man;4;8;5;5;1
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;hbo master;vrouw;59;118;92;62;74
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;voltijd onderwijs;hbo master;vrouw;2;0;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;deeltijd onderwijs;hbo bachelor;man;7;5;6;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;deeltijd onderwijs;hbo bachelor;vrouw;3;4;3;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;voltijd onderwijs;hbo bachelor;man;26;30;17;37;22
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;voltijd onderwijs;hbo bachelor;vrouw;21;22;13;28;13
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;hbo bachelor;man;10;12;9;8;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;hbo bachelor;vrouw;28;36;33;28;28
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);35516;B Creative Business;voltijd onderwijs;hbo bachelor;man;35;31;32;25;13
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);35516;B Creative Business;voltijd onderwijs;hbo bachelor;vrouw;104;90;64;47;38
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);39118;B Business IT & Management;deeltijd onderwijs;hbo bachelor;man;0;1;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);39118;B Business IT & Management;deeltijd onderwijs;hbo bachelor;vrouw;1;0;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);39118;B Business IT & Management;voltijd onderwijs;hbo bachelor;man;0;2;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);80035;Ad Crossmediale Communicatie;voltijd onderwijs;hbo associate degree;man;5;6;3;2;7
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);80035;Ad Crossmediale Communicatie;voltijd onderwijs;hbo associate degree;vrouw;12;21;13;22;23
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);81000;B Small Business and Retail Management (open bestel);deeltijd onderwijs;hbo bachelor;man;3;1;0;6;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);81000;B Small Business and Retail Management (open bestel);deeltijd onderwijs;hbo bachelor;vrouw;1;0;1;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);81000;B Small Business and Retail Management (open bestel);duaal onderwijs;hbo bachelor;man;2;0;2;1;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);81000;B Small Business and Retail Management (open bestel);duaal onderwijs;hbo bachelor;vrouw;0;1;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);81000;B Small Business and Retail Management (open bestel);voltijd onderwijs;hbo bachelor;man;6;4;7;5;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);81000;B Small Business and Retail Management (open bestel);voltijd onderwijs;hbo bachelor;vrouw;2;2;1;1;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;hbo bachelor;vrouw;0;0;1;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;hbo bachelor;man;1;3;3;6;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;hbo bachelor;vrouw;32;22;36;36;22
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34641;B Sociaal-Juridische Dienstverlening;deeltijd onderwijs;hbo bachelor;man;2;0;1;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34641;B Sociaal-Juridische Dienstverlening;deeltijd onderwijs;hbo bachelor;vrouw;2;3;3;1;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34641;B Sociaal-Juridische Dienstverlening;voltijd onderwijs;hbo bachelor;man;2;3;2;0;5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34641;B Sociaal-Juridische Dienstverlening;voltijd onderwijs;hbo bachelor;vrouw;9;16;23;20;17
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80090;Ad Sociaal Financiele Dienstverlening;deeltijd onderwijs;hbo associate degree;man;0;1;3;4;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80090;Ad Sociaal Financiele Dienstverlening;deeltijd onderwijs;hbo associate degree;vrouw;7;20;8;8;14
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;man;12;10;9;11;8
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;hbo bachelor;vrouw;67;78;61;57;50
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;hbo bachelor;man;3;2;3;2;1
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;hbo bachelor;vrouw;41;37;17;18;18
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;hbo master;man;1;4;4;4;2
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27PZ;Hogeschool INHOLLAND;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;hbo master;vrouw;10;9;6;18;12
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;hbo bachelor;man;69;66;86;110;70
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;hbo bachelor;vrouw;74;76;60;103;78
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;hbo bachelor;man;12;10;10;9;8
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;hbo bachelor;vrouw;10;14;12;15;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;hbo bachelor;man;32;43;40;43;51
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;hbo bachelor;vrouw;22;37;33;46;37
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;hbo bachelor;man;10;8;6;9;8
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;hbo bachelor;vrouw;3;2;4;6;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;hbo bachelor;man;77;73;83;76;91
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;hbo bachelor;vrouw;42;36;58;56;42
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;hbo bachelor;man;1;2;4;2;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;hbo bachelor;vrouw;7;1;8;7;9
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;hbo bachelor;man;22;17;17;30;31
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;hbo bachelor;vrouw;94;84;77;95;111
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34406;B Accountancy;deeltijd onderwijs;hbo bachelor;man;2;0;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;hbo bachelor;man;23;34;45;33;41
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;hbo bachelor;vrouw;17;18;21;14;9
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34419;B European Studies;voltijd onderwijs;hbo bachelor;man;41;37;42;50;41
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34419;B European Studies;voltijd onderwijs;hbo bachelor;vrouw;145;120;163;156;143
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;deeltijd onderwijs;hbo bachelor;man;6;3;4;6;4
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;deeltijd onderwijs;hbo bachelor;vrouw;6;3;2;3;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;duaal onderwijs;hbo bachelor;man;20;21;11;22;12
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;duaal onderwijs;hbo bachelor;vrouw;18;22;22;15;17
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;voltijd onderwijs;hbo bachelor;man;6;13;6;9;3
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;voltijd onderwijs;hbo bachelor;vrouw;5;11;8;13;18
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;hbo bachelor;man;5;4;5;5;9
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;hbo bachelor;vrouw;2;8;1;4;2
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;hbo bachelor;man;45;42;58;43;53
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;hbo bachelor;vrouw;97;81;94;86;85
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;hbo bachelor;man;6;2;2;2;1
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;hbo bachelor;vrouw;16;9;4;16;8
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;hbo bachelor;man;10;14;14;28;29
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;hbo bachelor;vrouw;17;30;28;71;79
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;hbo bachelor;man;8;5;7;11;4
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;hbo bachelor;vrouw;3;9;4;9;3
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;hbo bachelor;man;93;83;91;93;96
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;hbo bachelor;vrouw;17;35;34;51;32
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;hbo bachelor;man;35;42;31;35;69
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;hbo bachelor;vrouw;13;26;24;23;33
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;hbo bachelor;man;3;6;5;5;1
