PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2015;2016;2017;2018;2019
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;economie;n.v.t. (economie);60907;M Multidisciplinary Economics (research);voltijd onderwijs;vrouw;2;2;5;2;4
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60099;M Onderwijswetenschappen;deeltijd onderwijs;man;0;0;0;10;6
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60099;M Onderwijswetenschappen;deeltijd onderwijs;vrouw;0;0;0;17;16
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60099;M Onderwijswetenschappen;voltijd onderwijs;man;0;0;0;9;20
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60099;M Onderwijswetenschappen;voltijd onderwijs;vrouw;0;0;0;63;60
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60166;M Human Geography and Planning (research);voltijd onderwijs;man;7;9;11;9;7
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60166;M Human Geography and Planning (research);voltijd onderwijs;vrouw;6;2;7;10;9
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60378;M Cultural Anthropology: Sociocultural Transformation (research);voltijd onderwijs;man;4;5;5;4;3
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60378;M Cultural Anthropology: Sociocultural Transformation (research);voltijd onderwijs;vrouw;13;11;5;12;12
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60380;M Social & Health Psychology (research);voltijd onderwijs;man;3;5;2;0;1
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60380;M Social & Health Psychology (research);voltijd onderwijs;vrouw;10;21;14;10;13
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60382;M Development and Socialisation in Childhood and Adolescence (research);voltijd onderwijs;man;2;0;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60382;M Development and Socialisation in Childhood and Adolescence (research);voltijd onderwijs;vrouw;12;13;13;14;13
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60384;M Methodology and Statistics for the Behavioural, Biomedical and Social Sciences (research);voltijd onderwijs;man;8;11;11;6;10
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60384;M Methodology and Statistics for the Behavioural, Biomedical and Social Sciences (research);voltijd onderwijs;vrouw;9;6;6;10;9
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60391;M Research in Public Administration and Organizational Science (research);voltijd onderwijs;man;7;9;7;4;2
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60391;M Research in Public Administration and Organizational Science (research);voltijd onderwijs;vrouw;8;8;8;9;5
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60446;M Bestuurs- en Organisatiewetenschap;duaal onderwijs;man;14;14;14;19;14
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60446;M Bestuurs- en Organisatiewetenschap;duaal onderwijs;vrouw;10;11;8;5;10
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60446;M Bestuurs- en Organisatiewetenschap;voltijd onderwijs;man;45;52;59;53;59
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60446;M Bestuurs- en Organisatiewetenschap;voltijd onderwijs;vrouw;103;85;89;96;89
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60731;M Development Studies;voltijd onderwijs;man;10;12;18;5;20
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60731;M Development Studies;voltijd onderwijs;vrouw;24;22;27;33;35
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60745;M Culturele Antropologie;voltijd onderwijs;man;10;11;13;14;7
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60745;M Culturele Antropologie;voltijd onderwijs;vrouw;36;39;27;21;30
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60746;M Algemene Sociale Wetenschappen;voltijd onderwijs;man;11;14;15;11;10
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60746;M Algemene Sociale Wetenschappen;voltijd onderwijs;vrouw;84;71;76;78;57
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60748;M Sociology and Social Research (research);voltijd onderwijs;man;5;4;6;8;3
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60748;M Sociology and Social Research (research);voltijd onderwijs;vrouw;11;8;8;6;5
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60749;M Educational Sciences: Learning in Interaction (research);voltijd onderwijs;man;2;5;4;0;2
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);60749;M Educational Sciences: Learning in Interaction (research);voltijd onderwijs;vrouw;19;13;11;10;5
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66469;M Criminologie;voltijd onderwijs;man;6;14;13;10;7
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66469;M Criminologie;voltijd onderwijs;vrouw;23;29;31;25;28
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66601;M Sociologie;voltijd onderwijs;man;16;19;17;13;12
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66601;M Sociologie;voltijd onderwijs;vrouw;28;29;33;36;41
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66604;M Psychology;voltijd onderwijs;man;73;80;47;66;64
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66604;M Psychology;voltijd onderwijs;vrouw;338;288;286;272;292
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66607;M Pedagogische Wetenschappen;voltijd onderwijs;man;9;5;13;5;12
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66607;M Pedagogische Wetenschappen;voltijd onderwijs;vrouw;308;280;195;212;210
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66613;M Onderwijskunde;deeltijd onderwijs;man;10;10;7;0;0
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66613;M Onderwijskunde;deeltijd onderwijs;vrouw;20;20;22;0;0
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66613;M Onderwijskunde;voltijd onderwijs;man;12;13;9;0;0
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66613;M Onderwijskunde;voltijd onderwijs;vrouw;77;60;85;0;0
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66620;M Sociale Geografie;deeltijd onderwijs;man;2;2;0;1;1
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66620;M Sociale Geografie;deeltijd onderwijs;vrouw;0;3;0;0;3
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66620;M Sociale Geografie;voltijd onderwijs;man;67;53;52;40;48
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66620;M Sociale Geografie;voltijd onderwijs;vrouw;40;45;33;34;31
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66622;M Planologie;deeltijd onderwijs;man;0;2;0;2;0
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66622;M Planologie;deeltijd onderwijs;vrouw;1;0;2;1;2
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66622;M Planologie;voltijd onderwijs;man;7;8;18;22;23
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66622;M Planologie;voltijd onderwijs;vrouw;11;18;15;14;12
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66631;M Migration, Ethnic relations and Multiculturalism (research);voltijd onderwijs;man;3;1;2;4;3
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);66631;M Migration, Ethnic relations and Multiculturalism (research);voltijd onderwijs;vrouw;14;12;10;10;9
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);60704;M Neuroscience and Cognition;voltijd onderwijs;man;13;2;20;11;15
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);60704;M Neuroscience and Cognition;voltijd onderwijs;vrouw;37;44;34;40;33
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);66551;M Geneeskunde;voltijd onderwijs;man;93;65;92;78;64
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);66551;M Geneeskunde;voltijd onderwijs;vrouw;209;137;172;173;112
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);66563;M Klinische Gezondheidswetenschappen;deeltijd onderwijs;man;15;24;8;17;13
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);66563;M Klinische Gezondheidswetenschappen;deeltijd onderwijs;vrouw;61;76;69;82;64
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);66570;M Diergeneeskunde;voltijd onderwijs;man;34;30;30;32;25
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);66570;M Diergeneeskunde;voltijd onderwijs;vrouw;197;110;161;132;136
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);66583;M Geneeskunde, klinisch onderzoeker;voltijd onderwijs;man;10;12;9;6;8
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);66583;M Geneeskunde, klinisch onderzoeker;voltijd onderwijs;vrouw;28;25;20;25;24
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);66990;M Biomedical Sciences;voltijd onderwijs;man;42;56;44;65;55
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;gezondheidszorg;n.v.t. (gezondheidszorg);66990;M Biomedical Sciences;voltijd onderwijs;vrouw;101;96;121;136;136
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60293;M Biologische Wetenschappen;voltijd onderwijs;man;57;60;54;6;0
""
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60293;M Biologische Wetenschappen;voltijd onderwijs;vrouw;46;75;58;12;0
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60294;M Pharmaceutical Sciences;voltijd onderwijs;man;11;20;8;0;0
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60294;M Pharmaceutical Sciences;voltijd onderwijs;vrouw;18;25;17;0;0
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60703;M Mathematische Wetenschappen;voltijd onderwijs;man;30;35;23;37;39
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60703;M Mathematische Wetenschappen;voltijd onderwijs;vrouw;6;14;4;18;15
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60705;M Natuurkunde en Meteorologie & Fysische Oceanografie;voltijd onderwijs;man;51;47;57;67;63
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60705;M Natuurkunde en Meteorologie & Fysische Oceanografie;voltijd onderwijs;vrouw;11;15;15;20;11
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60706;M Chemische Wetenschappen;voltijd onderwijs;man;22;38;28;32;41
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60706;M Chemische Wetenschappen;voltijd onderwijs;vrouw;14;22;19;17;9
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60708;M Educatie en Communicatie in de Betawetenschappen;voltijd onderwijs;man;10;9;7;12;8
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60708;M Educatie en Communicatie in de Betawetenschappen;voltijd onderwijs;vrouw;4;14;13;16;16
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60709;M Science and Innovation;voltijd onderwijs;man;53;68;88;80;92
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60709;M Science and Innovation;voltijd onderwijs;vrouw;19;43;51;55;45
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60710;M Natuurwetenschappen en Bedrijf;voltijd onderwijs;man;28;40;24;22;19
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60710;M Natuurwetenschappen en Bedrijf;voltijd onderwijs;vrouw;7;33;19;29;26
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60711;M History and Philosophy of Science;voltijd onderwijs;man;13;17;9;11;13
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60711;M History and Philosophy of Science;voltijd onderwijs;vrouw;6;8;7;8;5
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60732;M Geographical Sciences;deeltijd onderwijs;man;1;1;2;1;0
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60732;M Geographical Sciences;deeltijd onderwijs;vrouw;0;1;0;0;0
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60732;M Geographical Sciences;voltijd onderwijs;man;21;27;33;26;16
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60732;M Geographical Sciences;voltijd onderwijs;vrouw;11;8;14;13;15
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60809;M Information Science;voltijd onderwijs;man;27;57;64;64;74
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60809;M Information Science;voltijd onderwijs;vrouw;12;6;14;20;30
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60810;M Environmental Sciences;voltijd onderwijs;man;54;44;45;65;55
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);60810;M Environmental Sciences;voltijd onderwijs;vrouw;55;47;74;81;77
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66157;M Farmacie;voltijd onderwijs;man;64;45;50;37;29
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66157;M Farmacie;voltijd onderwijs;vrouw;92;84;75;67;94
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66978;M Informatica;voltijd onderwijs;man;65;96;60;89;86
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66978;M Informatica;voltijd onderwijs;vrouw;12;4;8;8;18
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66981;M Artificial Intelligence;voltijd onderwijs;man;27;33;41;60;62
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66981;M Artificial Intelligence;voltijd onderwijs;vrouw;6;9;20;28;23
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66986;M Earth Sciences;voltijd onderwijs;man;85;100;106;78;75
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);66986;M Earth Sciences;voltijd onderwijs;vrouw;58;67;69;61;57
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);68713;M Biosciences;voltijd onderwijs;man;0;0;0;74;96
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;natuur;n.v.t. (natuur);68713;M Biosciences;voltijd onderwijs;vrouw;0;0;0;90;127
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60602;M European Law;voltijd onderwijs;man;5;15;13;10;19
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60602;M European Law;voltijd onderwijs;vrouw;9;25;9;22;21
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60741;M Onderneming en recht;voltijd onderwijs;man;26;19;17;29;32
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60741;M Onderneming en recht;voltijd onderwijs;vrouw;29;24;17;23;25
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60742;M Law and Economics;voltijd onderwijs;man;12;23;11;22;19
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60742;M Law and Economics;voltijd onderwijs;vrouw;14;16;9;17;15
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60744;M Legal Research (research);voltijd onderwijs;man;6;4;8;6;7
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60744;M Legal Research (research);voltijd onderwijs;vrouw;11;5;10;6;7
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60856;M Public International Law;voltijd onderwijs;man;13;11;14;24;22
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);60856;M Public International Law;voltijd onderwijs;vrouw;25;38;49;49;69
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);66451;M Nederlands Recht;voltijd onderwijs;man;52;49;63;61;62
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);66451;M Nederlands Recht;voltijd onderwijs;vrouw;75;103;111;133;118
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);66828;M Notarieel Recht;voltijd onderwijs;man;8;10;11;9;9
Utrecht;0344;Utrecht;reguliere inst.;master;21PD;Universiteit Utrecht;recht;n.v.t. (recht);66828;M Notarieel Recht;voltijd onderwijs;vrouw;30;22;36;29;25
