PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2015;2016;2017;2018;2019
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;man;182;184;200;204;204
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;vrouw;142;147;134;152;172
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;man;3;7;3;10;11
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;vrouw;5;4;8;5;8
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;man;62;50;79;97;99
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;vrouw;38;38;48;65;41
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;man;12;7;11;7;11
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;vrouw;4;3;6;1;2
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;man;111;72;89;74;65
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;vrouw;51;37;45;49;41
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;man;3;0;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;vrouw;2;0;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;man;32;25;24;12;24
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;vrouw;80;112;99;92;104
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;man;91;66;99;77;49
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;vrouw;27;44;29;32;35
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34419;B European Studies;voltijd onderwijs;man;102;96;80;91;109
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34419;B European Studies;voltijd onderwijs;vrouw;210;220;239;184;155
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;deeltijd onderwijs;man;5;5;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;deeltijd onderwijs;vrouw;0;3;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;duaal onderwijs;man;30;20;38;44;49
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;duaal onderwijs;vrouw;25;30;47;34;40
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;voltijd onderwijs;man;29;28;21;20;34
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34464;B Bestuurskunde/Overheidsmanagement;voltijd onderwijs;vrouw;23;31;28;34;43
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;man;6;5;8;4;9
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;deeltijd onderwijs;vrouw;2;8;6;4;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;man;53;48;37;44;41
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34500;B Facility Management;voltijd onderwijs;vrouw;101;68;88;94;81
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;man;2;1;1;1;4
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;deeltijd onderwijs;vrouw;10;9;5;5;8
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;man;15;26;22;27;34
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;vrouw;54;58;76;58;49
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;man;3;6;7;9;10
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;vrouw;6;6;6;8;7
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;man;136;158;132;128;103
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;vrouw;50;68;57;59;64
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;man;58;77;82;98;95
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;vrouw;27;40;52;24;36
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;man;4;10;7;7;9
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;vrouw;11;12;15;13;23
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39205;B HBO - Rechten;duaal onderwijs;man;51;42;45;56;36
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39205;B HBO - Rechten;duaal onderwijs;vrouw;124;150;162;155;97
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;man;91;101;84;90;92
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;vrouw;195;202;231;208;239
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39268;B Integrale Veiligheidskunde;deeltijd onderwijs;man;11;14;15;20;18
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39268;B Integrale Veiligheidskunde;deeltijd onderwijs;vrouw;5;4;5;1;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39268;B Integrale Veiligheidskunde;duaal onderwijs;man;52;66;66;80;78
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39268;B Integrale Veiligheidskunde;duaal onderwijs;vrouw;40;38;38;55;63
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39268;B Integrale Veiligheidskunde;voltijd onderwijs;man;32;50;40;56;71
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;economie;n.v.t. (economie);39268;B Integrale Veiligheidskunde;voltijd onderwijs;vrouw;16;28;31;50;62
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;man;53;49;92;105;120
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;vrouw;16;23;36;33;37
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;man;6;4;10;12;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;vrouw;27;11;26;19;22
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;man;9;4;12;11;8
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;duaal onderwijs;vrouw;13;9;28;22;32
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;man;29;21;22;34;32
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;vrouw;187;141;153;117;119
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;man;5;3;5;6;7
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;vrouw;102;102;139;174;166
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34091;B Huidtherapie;deeltijd onderwijs;vrouw;0;0;0;0;26
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34091;B Huidtherapie;voltijd onderwijs;man;0;1;0;1;1
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34091;B Huidtherapie;voltijd onderwijs;vrouw;98;83;99;96;87
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;man;3;4;1;5;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;vrouw;9;8;27;15;7
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;man;2;7;13;11;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;vrouw;28;36;55;54;45
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;man;5;11;12;19;9
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;vrouw;87;79;108;170;73
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;deeltijd onderwijs;man;2;8;2;5;2
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;deeltijd onderwijs;vrouw;24;27;22;29;26
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;voltijd onderwijs;man;21;11;33;9;26
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;gezondheidszorg;n.v.t. (gezondheidszorg);34579;B Voeding en Dietetiek;voltijd onderwijs;vrouw;90;99;125;128;124
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;man;3;7;10;10;4
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;vrouw;7;19;15;21;18
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;16;12;18;13;14
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;56;48;36;52;39
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;onderwijs;n.v.t. (onderwijs);35025;B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding;voltijd onderwijs;man;95;94;135;126;129
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;onderwijs;n.v.t. (onderwijs);35025;B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding;voltijd onderwijs;vrouw;45;45;62;63;67
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);30020;B HBO-ICT;deeltijd onderwijs;man;12;9;19;23;31
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);30020;B HBO-ICT;deeltijd onderwijs;vrouw;1;1;3;2;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;man;199;197;255;220;220
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;vrouw;17;17;18;26;31
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);30038;B Ruimtelijke Ontwikkeling;voltijd onderwijs;man;24;29;40;26;21
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);30038;B Ruimtelijke Ontwikkeling;voltijd onderwijs;vrouw;9;19;14;12;22
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);30039;B Mens en Techniek;voltijd onderwijs;man;52;52;42;42;45
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);30039;B Mens en Techniek;voltijd onderwijs;vrouw;41;42;35;35;26
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34092;B Communication and Multimedia Design;voltijd onderwijs;man;40;71;81;88;71
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34092;B Communication and Multimedia Design;voltijd onderwijs;vrouw;57;61;75;91;86
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34263;B Bouwkunde;voltijd onderwijs;man;46;39;32;85;77
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34263;B Bouwkunde;voltijd onderwijs;vrouw;13;37;33;32;32
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34275;B Chemische Technologie;voltijd onderwijs;man;38;34;32;26;36
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34275;B Chemische Technologie;voltijd onderwijs;vrouw;62;32;27;27;23
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34279;B Civiele Techniek;voltijd onderwijs;man;64;67;50;72;51
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34279;B Civiele Techniek;voltijd onderwijs;vrouw;7;13;10;13;11
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34389;B Industrieel Product Ontwerpen;voltijd onderwijs;man;78;85;69;63;87
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34389;B Industrieel Product Ontwerpen;voltijd onderwijs;vrouw;63;73;36;53;60
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;44739;M Muziek;voltijd onderwijs;man;64;73;64;60;72
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;44739;M Muziek;voltijd onderwijs;vrouw;59;68;51;60;44
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49104;M Sonologie;voltijd onderwijs;man;9;8;7;7;7
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49104;M Sonologie;voltijd onderwijs;vrouw;0;1;1;2;4
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49105;M Opera;voltijd onderwijs;man;0;1;2;0;1
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49105;M Opera;voltijd onderwijs;vrouw;1;1;1;2;3
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49106;M Type and Media;voltijd onderwijs;man;7;8;5;8;7
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49106;M Type and Media;voltijd onderwijs;vrouw;5;4;7;4;5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;man;0;0;10;21;18
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;vrouw;0;0;17;22;29
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49238;M Interieurarchitectuur;voltijd onderwijs;man;2;2;4;4;4
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49238;M Interieurarchitectuur;voltijd onderwijs;vrouw;6;11;5;7;8
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;man;10;11;5;6;2
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;vrouw;111;73;92;86;17
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;voltijd onderwijs;vrouw;0;1;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;27PZ;Hogeschool INHOLLAND;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;man;12;5;7;10;1
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;27PZ;Hogeschool INHOLLAND;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;vrouw;14;20;15;9;9
