brin_nummer,kwalificatie_code,kwalificatie_naam,2015_man_i,2015_vrouw_i,2015_tot_i,2016_man_i,2016_vrouw_i,2016_tot_i,2017_man_i,2017_vrouw_i,2017_tot_i,2018_man_i,2018_vrouw_i,2018_tot_i,2019_man_i,2019_vrouw_i,2019_tot_i,2015_man_d,2015_vrouw_d,2015_tot_d,2016_man_d,2016_vrouw_d,2016_tot_d,2017_man_d,2017_vrouw_d,2017_tot_d,2018_man_d,2018_vrouw_d,2018_tot_d,2019_man_d,2019_vrouw_d,2019_tot_d,tech_label
25PN,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,47.0,2.0,49.0,80.0,4.0,84.0,75.0,2.0,77.0,80.0,5.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,29.0,30.0,0.0,30.0,tech
25PN,25192.0,Medewerker ICT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,tech
25PN,25201.0,Mediavormgever,0.0,0.0,0.0,64.0,44.0,108.0,118.0,75.0,193.0,168.0,102.0,270.0,161.0,117.0,278.0,,,,,,,,,,,,,,,,tech
25PN,90411.0,Mediavormgever (Animatie/audiovisuele vormgeving),24.0,18.0,42.0,27.0,2.0,29.0,25.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,18.0,22.0,17.0,39.0,27.0,2.0,29.0,21.0,6.0,27.0,2.0,0.0,2.0,tech
25PN,90413.0,Mediavormgever (Grafische vormgeving),33.0,36.0,69.0,23.0,16.0,39.0,15.0,19.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,34.0,31.0,36.0,67.0,21.0,17.0,38.0,14.0,19.0,33.0,0.0,0.0,0.0,tech
25PN,90414.0,Mediavormgever (Interactieve vormgeving),18.0,3.0,21.0,6.0,2.0,8.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,17.0,3.0,20.0,5.0,2.0,7.0,7.0,2.0,9.0,0.0,0.0,0.0,tech
25PN,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),58.0,44.0,102.0,14.0,14.0,28.0,41.0,38.0,79.0,1.0,3.0,4.0,0.0,0.0,0.0,52.0,28.0,80.0,53.0,34.0,87.0,40.0,36.0,76.0,38.0,35.0,73.0,3.0,2.0,5.0,growth
25PN,95060.0,ICT-medewerker (Medewerker ICT),18.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,16.0,12.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PN,95070.0,ICT-medewerker (Medewerker beheer ICT),93.0,2.0,95.0,46.0,2.0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,32.0,37.0,0.0,37.0,38.0,2.0,40.0,1.0,0.0,1.0,0.0,0.0,0.0,tech
25PN,95321.0,ICT- en mediabeheer (ICT-beheerder),218.0,4.0,222.0,119.0,3.0,122.0,58.0,2.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,28.0,77.0,1.0,78.0,57.0,1.0,58.0,57.0,2.0,59.0,1.0,0.0,1.0,tech
25PT,22087.0,Applicatie- en mediaontwikkeling,129.0,3.0,132.0,71.0,2.0,73.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25PT,22093.0,Vormgeving ruimtelijke presentatie en communicatie,4.0,21.0,25.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,design
25PT,22166.0,Medewerker marketing en communicatie,119.0,40.0,159.0,24.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25PT,22263.0,ICT- en mediabeheer,124.0,3.0,127.0,38.0,2.0,40.0,18.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25PT,23089.0,ICT- en mediabeheer,0.0,0.0,0.0,52.0,2.0,54.0,94.0,2.0,96.0,143.0,2.0,145.0,175.0,8.0,183.0,,,,,,,,,,,,,,,,tech
25PT,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,91.0,49.0,140.0,180.0,69.0,249.0,205.0,114.0,319.0,232.0,114.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,35.0,82.0,growth
25PT,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,74.0,7.0,81.0,150.0,10.0,160.0,215.0,14.0,229.0,239.0,17.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,6.0,50.0,tech
25PT,25189.0,ICT-beheerder,0.0,0.0,0.0,18.0,0.0,18.0,32.0,1.0,33.0,22.0,1.0,23.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,45.0,tech
25PT,25190.0,Netwerk- en mediabeheerder,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,tech
25PT,25191.0,Medewerker beheer ICT,15.0,2.0,17.0,146.0,3.0,149.0,165.0,7.0,172.0,107.0,4.0,111.0,126.0,2.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,76.0,2.0,78.0,40.0,5.0,45.0,tech
25PT,25197.0,Allround DTP-er,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,16.0,14.0,11.0,25.0,11.0,12.0,23.0,,,,,,,,,,,,,,,,tech
25PT,25198.0,Medewerker DTP,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,13.0,13.0,8.0,21.0,6.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,tech
25PT,25201.0,Mediavormgever,0.0,0.0,0.0,13.0,12.0,25.0,21.0,20.0,41.0,27.0,37.0,64.0,38.0,48.0,86.0,,,,,,,,,,,,,,,,tech
25PT,25212.0,Ruimtelijk vormgever,0.0,0.0,0.0,8.0,14.0,22.0,11.0,34.0,45.0,8.0,37.0,45.0,19.0,57.0,76.0,,,,,,,,,,,,,,,,design
25PT,90403.0,Mediavormgever (Grafische vormgeving),41.0,52.0,93.0,34.0,33.0,67.0,25.0,20.0,45.0,18.0,12.0,30.0,0.0,0.0,0.0,9.0,10.0,19.0,3.0,10.0,13.0,7.0,12.0,19.0,7.0,10.0,17.0,18.0,11.0,29.0,tech
25PT,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),25.0,15.0,40.0,30.0,23.0,53.0,11.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,35.0,51.0,18.0,14.0,32.0,25.0,20.0,45.0,9.0,4.0,13.0,1.0,1.0,2.0,growth
25PT,90532.0,Medewerker marketing en communicatie (Marketing medewerker),53.0,19.0,72.0,56.0,13.0,69.0,28.0,7.0,35.0,3.0,0.0,3.0,1.0,0.0,1.0,28.0,20.0,48.0,32.0,16.0,48.0,43.0,12.0,55.0,20.0,5.0,25.0,3.0,0.0,3.0,growth
25PT,91541.0,"Vormgeving ruimtelijke presentatie en communicatie (Stand-, winkel en decorvormgever)",16.0,37.0,53.0,13.0,31.0,44.0,10.0,22.0,32.0,2.0,10.0,12.0,0.0,0.0,0.0,4.0,14.0,18.0,5.0,16.0,21.0,2.0,6.0,8.0,8.0,13.0,21.0,2.0,10.0,12.0,design
25PT,91542.0,Vormgeving ruimtelijke presentatie en communicatie (Vormgever productpresentatie),2.0,12.0,14.0,2.0,12.0,14.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,10.0,11.0,0.0,4.0,4.0,1.0,7.0,8.0,1.0,0.0,1.0,0.0,5.0,5.0,design
25PT,94500.0,Signmaker (Medewerker sign),18.0,17.0,35.0,6.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,11.0,9.0,7.0,16.0,6.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,design
25PT,94510.0,Signmaker (Allround signmaker),0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,11.0,0.0,0.0,0.0,design
25PT,95070.0,ICT-medewerker (Medewerker beheer ICT),154.0,4.0,158.0,79.0,2.0,81.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,1.0,54.0,33.0,2.0,35.0,71.0,2.0,73.0,3.0,0.0,3.0,1.0,0.0,1.0,tech
25PT,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),59.0,1.0,60.0,44.0,0.0,44.0,29.0,0.0,29.0,4.0,0.0,4.0,0.0,0.0,0.0,23.0,1.0,24.0,31.0,1.0,32.0,40.0,0.0,40.0,40.0,0.0,40.0,10.0,0.0,10.0,tech
25PT,95321.0,ICT- en mediabeheer (ICT-beheerder),26.0,0.0,26.0,29.0,0.0,29.0,7.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,8.0,36.0,0.0,36.0,33.0,0.0,33.0,28.0,2.0,30.0,1.0,0.0,1.0,tech
25PT,95323.0,ICT- en mediabeheer (Netwerkbeheerder),8.0,0.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,14.0,0.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PT,95701.0,Mediadeveloper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,0.0,4.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PU,22263.0,ICT- en mediabeheer,168.0,7.0,175.0,63.0,1.0,64.0,51.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25PU,23089.0,ICT- en mediabeheer,0.0,0.0,0.0,42.0,4.0,46.0,67.0,5.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25PU,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,6.0,4.0,10.0,16.0,14.0,30.0,23.0,23.0,46.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25PU,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,24.0,0.0,24.0,49.0,4.0,53.0,83.0,8.0,91.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25PU,25189.0,ICT-beheerder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,4.0,112.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25PU,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,36.0,3.0,39.0,68.0,4.0,72.0,87.0,6.0,93.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25PU,25192.0,Medewerker ICT,0.0,0.0,0.0,24.0,2.0,26.0,34.0,4.0,38.0,30.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,tech
25PU,25201.0,Mediavormgever,0.0,0.0,0.0,13.0,24.0,37.0,35.0,42.0,77.0,48.0,52.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25PU,25215.0,Signspecialist,0.0,0.0,0.0,2.0,2.0,4.0,5.0,7.0,12.0,8.0,9.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,design
25PU,90413.0,Mediavormgever (Grafische vormgeving),64.0,82.0,146.0,41.0,60.0,101.0,30.0,39.0,69.0,19.0,19.0,38.0,0.0,0.0,0.0,11.0,10.0,21.0,14.0,12.0,26.0,8.0,17.0,25.0,9.0,16.0,25.0,0.0,0.0,0.0,tech
25PU,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),8.0,4.0,12.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,growth
25PU,90532.0,Medewerker marketing en communicatie (Marketing medewerker),20.0,14.0,34.0,11.0,7.0,18.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,7.0,9.0,3.0,12.0,4.0,3.0,7.0,0.0,0.0,0.0,growth
25PU,93191.0,ICT-beheer (ICT-beheerder),30.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PU,94500.0,Signmaker (Medewerker sign),19.0,10.0,29.0,9.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,11.0,5.0,2.0,7.0,9.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,design
25PU,94510.0,Signmaker (Allround signmaker),14.0,13.0,27.0,9.0,15.0,24.0,7.0,5.0,12.0,2.0,1.0,3.0,0.0,0.0,0.0,6.0,3.0,9.0,4.0,0.0,4.0,4.0,8.0,12.0,6.0,4.0,10.0,0.0,0.0,0.0,design
25PU,94990.0,Signmaker (Signspecialist),31.0,13.0,44.0,21.0,9.0,30.0,11.0,6.0,17.0,4.0,5.0,9.0,0.0,0.0,0.0,7.0,0.0,7.0,3.0,1.0,4.0,9.0,4.0,13.0,3.0,1.0,4.0,0.0,0.0,0.0,design
25PU,95060.0,ICT-medewerker (Medewerker ICT),38.0,3.0,41.0,10.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,21.0,19.0,2.0,21.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PU,95070.0,ICT-medewerker (Medewerker beheer ICT),74.0,6.0,80.0,60.0,5.0,65.0,30.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,36.0,17.0,2.0,19.0,28.0,2.0,30.0,29.0,3.0,32.0,0.0,0.0,0.0,tech
25PU,95321.0,ICT- en mediabeheer (ICT-beheerder),0.0,0.0,0.0,84.0,5.0,89.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,24.0,2.0,26.0,74.0,5.0,79.0,49.0,0.0,49.0,0.0,0.0,0.0,tech
25PV,22086.0,Mediavormgever,17.0,17.0,34.0,12.0,11.0,23.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,tech
25PV,22166.0,Medewerker marketing en communicatie,27.0,24.0,51.0,5.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25PV,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,36.0,19.0,55.0,60.0,33.0,93.0,63.0,45.0,108.0,58.0,53.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,27.0,growth
25PV,25187.0,Applicatie- en mediaontwikkelaar,59.0,7.0,66.0,83.0,15.0,98.0,103.0,12.0,115.0,102.0,12.0,114.0,119.0,14.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,14.0,0.0,14.0,18.0,3.0,21.0,tech
25PV,25189.0,ICT-beheerder,0.0,0.0,0.0,34.0,1.0,35.0,48.0,3.0,51.0,67.0,1.0,68.0,83.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,tech
25PV,25190.0,Netwerk- en mediabeheerder,0.0,0.0,0.0,10.0,0.0,10.0,18.0,0.0,18.0,23.0,0.0,23.0,21.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,tech
25PV,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,17.0,1.0,18.0,44.0,3.0,47.0,62.0,2.0,64.0,48.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,13.0,31.0,1.0,32.0,tech
25PV,25192.0,Medewerker ICT,0.0,0.0,0.0,39.0,1.0,40.0,55.0,0.0,55.0,54.0,4.0,58.0,49.0,5.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,23.0,21.0,1.0,22.0,tech
25PV,25201.0,Mediavormgever,0.0,0.0,0.0,15.0,12.0,27.0,22.0,31.0,53.0,35.0,34.0,69.0,41.0,40.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,tech
25PV,90020.0,Applicatieontwikkelaar,5.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PV,90404.0,Mediavormgever (Interactieve vormgeving),2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PV,90411.0,Mediavormgever (Animatie/audiovisuele vormgeving),16.0,0.0,16.0,10.0,0.0,10.0,8.0,0.0,8.0,4.0,0.0,4.0,2.0,0.0,2.0,7.0,3.0,10.0,1.0,0.0,1.0,2.0,0.0,2.0,5.0,0.0,5.0,1.0,0.0,1.0,tech
25PV,90412.0,Mediavormgever (Art & Design KC GOC),2.0,6.0,8.0,1.0,5.0,6.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,tech
25PV,90413.0,Mediavormgever (Grafische vormgeving),7.0,13.0,20.0,8.0,12.0,20.0,5.0,10.0,15.0,4.0,4.0,8.0,1.0,1.0,2.0,4.0,5.0,9.0,1.0,3.0,4.0,4.0,5.0,9.0,2.0,4.0,6.0,1.0,3.0,4.0,tech
25PV,90414.0,Mediavormgever (Interactieve vormgeving),2.0,4.0,6.0,2.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,tech
25PV,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),1.0,2.0,3.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,2.0,3.0,4.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,growth
25PV,90532.0,Medewerker marketing en communicatie (Marketing medewerker),41.0,19.0,60.0,24.0,18.0,42.0,13.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,28.0,19.0,13.0,32.0,11.0,14.0,25.0,10.0,9.0,19.0,4.0,0.0,4.0,growth
25PV,93191.0,ICT-beheer (ICT-beheerder),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PV,93192.0,ICT-beheer (Netwerkbeheerder),2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PV,95060.0,ICT-medewerker (Medewerker ICT),64.0,1.0,65.0,30.0,1.0,31.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,28.0,1.0,29.0,25.0,0.0,25.0,4.0,0.0,4.0,0.0,0.0,0.0,tech
25PV,95070.0,ICT-medewerker (Medewerker beheer ICT),35.0,1.0,36.0,33.0,0.0,33.0,18.0,0.0,18.0,4.0,0.0,4.0,0.0,0.0,0.0,16.0,1.0,17.0,21.0,0.0,21.0,20.0,1.0,21.0,22.0,0.0,22.0,3.0,0.0,3.0,tech
25PV,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),51.0,3.0,54.0,27.0,2.0,29.0,7.0,1.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,16.0,0.0,16.0,19.0,1.0,20.0,7.0,2.0,9.0,0.0,0.0,0.0,tech
25PV,95313.0,Applicatie- en mediaontwikkeling (Mediadeveloper),37.0,11.0,48.0,31.0,7.0,38.0,15.0,2.0,17.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,13.0,5.0,18.0,7.0,1.0,8.0,5.0,0.0,5.0,tech
25PV,95321.0,ICT- en mediabeheer (ICT-beheerder),84.0,4.0,88.0,53.0,4.0,57.0,36.0,2.0,38.0,13.0,0.0,13.0,2.0,0.0,2.0,8.0,0.0,8.0,20.0,1.0,21.0,16.0,1.0,17.0,12.0,1.0,13.0,10.0,0.0,10.0,tech
25PV,95323.0,ICT- en mediabeheer (Netwerkbeheerder),24.0,1.0,25.0,16.0,1.0,17.0,13.0,1.0,14.0,4.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,5.0,5.0,0.0,5.0,6.0,0.0,6.0,4.0,1.0,5.0,tech
25PW,22166.0,Medewerker marketing en communicatie,62.0,26.0,88.0,13.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,growth
25PW,25148.0,Medewerker marketing en communicatie,0.0,0.0,0.0,39.0,17.0,56.0,56.0,32.0,88.0,85.0,50.0,135.0,92.0,60.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,33.0,growth
25PW,25187.0,Applicatie- en mediaontwikkelaar,0.0,0.0,0.0,55.0,0.0,55.0,87.0,4.0,91.0,139.0,9.0,148.0,131.0,12.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,30.0,0.0,30.0,tech
25PW,25189.0,ICT-beheerder,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,26.0,57.0,1.0,58.0,105.0,1.0,106.0,,,,,,,,,,,,,,,,tech
25PW,25190.0,Netwerk- en mediabeheerder,0.0,0.0,0.0,53.0,3.0,56.0,64.0,3.0,67.0,64.0,3.0,67.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,24.0,tech
25PW,25191.0,Medewerker beheer ICT,0.0,0.0,0.0,32.0,2.0,34.0,42.0,3.0,45.0,49.0,1.0,50.0,63.0,4.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,14.0,9.0,0.0,9.0,tech
25PW,25192.0,Medewerker ICT,0.0,0.0,0.0,24.0,1.0,25.0,64.0,1.0,65.0,47.0,5.0,52.0,52.0,4.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,24.0,4.0,28.0,tech
25PW,25201.0,Mediavormgever,0.0,0.0,0.0,15.0,20.0,35.0,29.0,29.0,58.0,33.0,37.0,70.0,24.0,35.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,26.0,tech
25PW,90411.0,Mediavormgever (Animatie/audiovisuele vormgeving),7.0,5.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,10.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PW,90413.0,Mediavormgever (Grafische vormgeving),19.0,37.0,56.0,13.0,26.0,39.0,5.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,14.0,5.0,5.0,10.0,4.0,13.0,17.0,5.0,14.0,19.0,0.0,0.0,0.0,tech
25PW,90414.0,Mediavormgever (Interactieve vormgeving),10.0,8.0,18.0,6.0,5.0,11.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,1.0,5.0,0.0,0.0,0.0,tech
25PW,90531.0,Medewerker marketing en communicatie (Assistent communicatiemedewerker),1.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,growth
25PW,90532.0,Medewerker marketing en communicatie (Marketing medewerker),34.0,20.0,54.0,48.0,21.0,69.0,26.0,10.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,27.0,28.0,15.0,43.0,31.0,10.0,41.0,23.0,10.0,33.0,1.0,1.0,2.0,growth
25PW,93192.0,ICT-beheer (Netwerkbeheerder),1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tech
25PW,95060.0,ICT-medewerker (Medewerker ICT),55.0,1.0,56.0,25.0,1.0,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,19.0,16.0,0.0,16.0,23.0,0.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,tech
25PW,95070.0,ICT-medewerker (Medewerker beheer ICT),71.0,1.0,72.0,28.0,0.0,28.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,21.0,0.0,21.0,22.0,0.0,22.0,3.0,0.0,3.0,0.0,0.0,0.0,tech
25PW,95311.0,Applicatie- en mediaontwikkeling (Applicatieontwikkelaar),112.0,2.0,114.0,67.0,2.0,69.0,28.0,1.0,29.0,3.0,0.0,3.0,1.0,0.0,1.0,14.0,1.0,15.0,28.0,0.0,28.0,30.0,1.0,31.0,25.0,1.0,26.0,2.0,0.0,2.0,tech
25PW,95323.0,ICT- en mediabeheer (Netwerkbeheerder),132.0,2.0,134.0,81.0,1.0,82.0,42.0,1.0,43.0,0.0,1.0,1.0,0.0,0.0,0.0,22.0,0.0,22.0,38.0,1.0,39.0,35.0,0.0,35.0,39.0,0.0,39.0,2.0,1.0,3.0,tech
